day,pressure,maxtemp,temperature,mintemp,dewpoint,humidity,cloud,rainfall,sunshine,wind,windspeed
26,1006.6,33.0,29.1,26.0,23.4,72.6,57.5,yes,6.991666666666667,238.3,20.5
27,1005.9,34.0,29.5,27.0,23.2,70.1,50.2,yes,9.920833333333333,241.3,18.4
28,1005.4,34.0,29.2,26.4,24.1,75.3,46.7,yes,8.995833333333334,245.6,24.1
29,1003.4,31.0,27.5,25.0,24.7,85.0,63.0,yes,3.7583333333333333,236.2,24.1
30,1003.0,30.0,27.1,25.0,25.0,88.8,63.0,yes,6.291666666666667,196.8,30.4
31,1005.2,33.0,27.9,25.8,24.8,84.3,50.8,yes,8.316666666666666,211.2,24.1
1,1006.5,34.0,29.0,26.0,24.0,75.9,50.7,yes,8.883333333333333,232.0,31.7
2,1005.7,31.0,28.3,26.1,23.9,77.8,56.9,yes,3.0666666666666664,242.0,24.1
3,1005.3,30.0,26.4,25.0,24.2,88.2,60.2,yes,3.279166666666667,230.3,24.1
4,1005.7,30.0,26.8,25.0,24.0,85.0,56.4,yes,6.041666666666667,229.0,29.5
5,1006.3,31.0,27.7,26.0,24.0,80.8,49.4,yes,7.2250000000000005,220.0,27.7
6,1006.7,33.0,28.8,26.0,23.7,74.9,39.3,yes,4.9125000000000005,236.1,24.1
7,1007.6,33.0,29.2,26.0,23.7,72.8,48.9,yes,8.620833333333334,225.7,24.1
8,1007.7,34.0,29.4,26.0,23.7,72.8,50.7,yes,9.554166666666667,227.3,25.9
9,1007.7,34.0,29.5,26.0,23.6,71.7,50.5,yes,4.7124999999999995,227.8,20.5
10,1009.1,33.0,29.5,26.0,22.9,68.8,53.2,yes,7.516666666666667,223.2,22.3
11,1010.9,34.0,29.8,26.0,22.7,67.0,50.0,yes,10.408333333333333,274.4,14.8
12,1009.8,33.0,29.0,26.0,23.8,74.4,42.8,yes,11.516666666666666,286.6,14.8
13,1007.3,33.0,29.1,26.0,23.9,74.7,51.5,yes,8.924999999999999,245.0,18.4
14,1006.8,30.0,26.0,23.0,24.4,91.6,56.5,yes,3.216666666666667,263.7,20.5
15,1006.7,29.0,26.5,24.0,24.9,91.5,52.7,yes,5.133333333333334,204.2,24.1
16,1005.5,32.0,27.2,25.0,24.9,88.2,50.0,yes,4.8374999999999995,260.9,16.6
17,1006.3,30.0,27.4,26.0,25.2,88.2,53.4,yes,4.9624999999999995,280.3,11.2
18,1007.9,30.0,27.1,24.0,25.6,91.2,58.5,yes,1.5041666666666667,216.7,20.5
19,1008.6,32.0,27.4,25.0,24.8,86.5,55.4,yes,4.675,204.0,24.1
20,1008.3,31.0,27.4,26.0,24.9,86.6,50.8,yes,7.029166666666666,203.0,18.4
21,1008.3,32.0,27.4,25.0,25.2,89.0,53.2,yes,7.25,190.5,24.1
22,1010.3,31.0,27.2,24.0,25.1,89.4,60.1,yes,3.829166666666667,114.2,18.4
23,1011.4,32.0,27.8,24.0,24.2,82.1,50.7,yes,7.645833333333333,353.5,9.4
24,1010.9,32.0,29.4,26.0,24.0,74.1,42.6,yes,11.575000000000001,49.9,16.6
25,1011.1,33.0,30.0,27.0,24.6,73.4,42.8,yes,11.375,13.3,14.8
26,1011.5,33.0,29.8,27.0,24.7,74.9,50.5,yes,8.979166666666666,38.0,22.3
27,1011.6,33.0,30.0,26.5,23.6,70.5,42.0,no,11.674999999999999,15.6,25.9
28,1010.8,33.0,29.3,24.0,24.1,76.0,52.2,yes,10.670833333333334,51.1,27.7
29,1011.1,32.0,28.7,24.0,23.7,76.3,53.2,yes,9.4625,319.2,11.2
30,1009.4,39.0,28.7,25.0,25.4,83.6,55.5,yes,9.1,170.4,18.4
1,1009.6,33.0,28.8,26.0,25.5,83.7,51.8,yes,8.470833333333333,180.2,11.2
2,1009.7,33.0,29.1,26.0,24.8,78.9,51.2,yes,9.908333333333333,196.8,11.2
3,1009.7,34.0,28.9,26.0,24.9,80.4,49.9,yes,10.516666666666667,191.2,13.0
4,1009.7,33.0,28.5,26.0,24.7,81.1,52.7,yes,6.866666666666667,98.8,14.8
5,1009.1,32.0,28.4,26.0,24.1,78.4,50.5,yes,8.166666666666666,66.2,14.8
6,1009.5,31.0,27.5,25.0,24.9,84.6,62.2,yes,4.8500000000000005,222.0,16.6
7,1009.3,32.0,28.5,25.0,24.0,78.1,50.8,yes,9.4,348.9,11.2
8,1009.6,30.0,28.3,25.0,25.1,83.7,52.2,yes,7.479166666666667,339.8,7.6
9,1009.7,32.0,28.4,26.2,25.5,84.8,47.2,yes,8.291666666666666,248.9,16.6
10,1009.5,32.0,28.4,26.0,25.0,82.4,50.5,yes,8.054166666666667,184.1,11.2
11,1008.9,33.0,29.1,25.0,24.3,76.4,47.5,yes,10.445833333333333,184.3,9.4
12,1008.3,32.0,28.9,25.0,24.9,80.1,52.2,yes,9.045833333333333,179.5,13.0
13,1009.0,33.0,28.2,25.0,25.1,84.4,51.5,yes,9.475,177.2,11.2
14,1010.0,33.0,29.2,26.0,23.7,73.5,54.2,yes,9.766666666666667,41.2,14.8
15,1009.5,32.0,28.8,27.0,24.3,76.9,46.0,yes,10.275,35.4,18.4
16,1009.8,32.0,28.5,24.0,24.4,79.9,51.1,yes,9.766666666666667,11.3,18.4
17,1009.3,33.0,29.1,26.0,24.5,77.2,50.0,yes,9.566666666666666,43.9,25.9
18,1009.5,32.0,28.5,25.0,23.9,77.8,51.1,yes,9.841666666666667,53.0,31.7
19,1010.1,32.0,27.9,25.0,25.0,85.0,54.0,yes,9.424999999999999,30.4,24.1
20,1010.0,32.0,28.9,25.8,24.3,77.6,55.5,yes,9.9125,40.0,18.4
21,1008.4,33.0,29.8,27.0,23.7,71.2,50.2,yes,9.9125,23.1,18.4
22,1007.2,34.0,30.3,27.0,22.9,66.6,39.5,no,11.362499999999999,347.7,14.8
23,1007.5,34.0,29.6,27.0,24.9,77.1,39.8,yes,8.987499999999999,185.6,18.4
24,1008.7,33.0,29.7,26.0,24.8,76.5,41.7,yes,9.575000000000001,145.1,18.4
25,1009.1,33.0,30.1,27.0,24.9,75.2,44.3,yes,9.879166666666666,54.7,14.8
26,1008.7,32.0,29.8,26.6,25.3,78.1,50.8,yes,9.5875,69.5,35.3
27,1009.7,33.7,29.0,25.6,24.7,78.6,72.0,yes,10.333333333333334,45.5,8.3
28,1009.7,34.3,29.1,25.7,24.9,82.6,72.7,yes,9.479166666666666,23.7,13.0
29,1008.7,33.0,29.3,25.4,23.5,73.4,58.6,yes,9.875,24.6,22.3
30,1007.6,32.0,29.1,26.9,21.9,65.7,40.4,yes,9.533333333333333,346.2,18.4
31,1006.5,28.0,27.0,25.0,20.8,69.0,47.5,yes,4.05,325.4,15.1
1,1007.9,31.0,27.2,24.0,22.3,74.9,48.5,yes,7.595833333333334,115.3,11.2
2,1008.2,30.0,27.6,25.0,24.0,81.1,48.3,yes,7.079166666666667,132.9,13.0
3,1009.0,33.0,27.5,25.0,23.9,82.3,57.6,yes,5.6125,295.2,18.4
4,1009.5,32.0,27.7,25.0,23.8,80.5,49.8,yes,8.291666666666666,338.3,13.0
5,1008.1,32.0,29.0,26.0,23.3,72.7,47.3,yes,8.820833333333333,337.7,11.2
6,1007.2,32.0,29.0,26.0,23.4,72.7,39.1,yes,7.916666666666667,306.3,13.0
7,1008.8,32.0,28.1,25.0,23.6,77.6,51.5,yes,7.3,24.1,20.5
8,1010.7,31.0,28.5,26.7,23.3,73.9,50.5,yes,7.504166666666666,38.0,14.8
9,1010.8,30.0,27.1,25.0,20.3,67.0,46.5,yes,7.966666666666666,4.0,18.4
10,1008.8,30.1,26.9,24.0,20.9,70.4,32.3,yes,9.775,3.9,20.5
11,1007.5,29.0,26.5,24.0,20.8,72.0,53.0,yes,3.2875,349.6,18.4
12,1009.5,29.0,25.4,22.5,22.3,83.5,57.1,yes,6.5,28.5,9.4
13,1010.6,29.0,26.7,25.0,23.9,84.7,52.9,yes,7.9375,14.2,11.2
14,1010.6,32.0,28.2,25.1,22.2,71.7,42.6,yes,9.858333333333333,49.2,27.7
15,1010.3,32.0,28.0,25.0,19.0,58.5,32.7,no,10.0,48.4,27.7
16,1010.0,32.0,28.6,25.6,21.5,66.5,40.5,yes,9.395833333333334,28.2,18.4
17,1009.9,32.0,28.6,26.0,22.5,70.3,50.0,yes,8.75,212.3,9.4
18,1010.1,33.0,28.9,25.7,23.3,73.3,53.0,yes,8.808333333333334,82.5,13.0
19,1010.0,32.0,28.8,26.0,22.3,70.0,42.1,no,9.716666666666667,44.3,14.8
20,1010.5,32.0,27.7,24.0,18.9,59.5,32.0,no,10.154166666666667,47.0,27.7
21,1010.8,31.0,27.8,24.0,20.0,63.9,26.9,no,9.595833333333333,33.5,20.5
22,1011.0,32.0,28.2,24.0,20.3,63.2,22.7,no,10.191666666666666,27.7,22.3
23,1010.9,32.0,28.0,24.0,19.9,62.6,26.0,no,10.429166666666667,357.3,16.6
24,1010.0,33.0,28.8,25.0,21.5,65.2,36.6,yes,8.0375,9.5,13.0
25,1010.6,33.1,29.2,26.0,20.0,58.7,40.5,yes,9.220833333333333,40.8,29.5
26,1009.8,34.0,29.7,26.0,20.9,59.6,34.7,yes,9.291666666666666,41.4,27.7
27,1009.0,33.0,29.7,26.0,22.7,66.6,44.4,yes,8.950000000000001,44.9,20.5
28,1009.6,33.0,29.7,26.0,21.8,63.4,39.7,yes,9.299999999999999,37.2,35.3
29,1009.9,33.0,29.5,25.8,21.5,63.2,46.0,no,8.775,46.5,35.3
30,1009.8,33.0,29.2,25.0,21.6,64.3,35.6,yes,9.358333333333333,46.3,25.9
1,1010.0,32.1,28.3,24.4,20.5,63.7,41.6,no,9.966666666666667,34.5,20.5
2,1010.7,32.0,28.6,25.0,18.3,54.4,34.7,no,9.575000000000001,51.7,35.3
3,1012.3,30.0,26.2,23.9,17.3,58.7,29.8,no,9.112499999999999,42.1,38.9
4,1013.1,29.0,24.8,21.0,15.7,57.6,27.3,no,9.620833333333334,19.7,24.1
5,1014.0,27.0,24.0,21.0,16.2,62.2,37.5,no,10.091666666666667,11.1,20.5
5,1014.0,27.0,24.0,21.0,16.2,62.2,37.5,no,10.091666666666667,11.1,20.5
6,1014.3,29.0,24.3,21.0,15.8,59.4,30.4,no,10.016666666666667,13.7,29.5
7,1014.7,27.0,22.9,19.0,14.4,59.6,27.2,no,10.020833333333334,15.9,24.1
8,1014.9,27.0,23.3,20.0,14.5,58.6,30.5,no,10.120833333333334,7.4,29.5
9,1013.9,29.0,24.4,20.0,15.6,59.0,20.9,no,10.1875,15.1,24.1
10,1012.0,29.0,25.0,21.0,17.0,62.5,17.2,no,10.145833333333334,9.0,18.4
11,1011.2,30.0,25.3,21.0,17.0,61.4,28.8,no,10.183333333333334,15.8,24.1
12,1011.7,31.0,26.0,22.0,18.2,63.4,25.2,no,9.708333333333334,27.5,27.7
13,1012.7,31.0,26.7,22.0,18.1,60.6,24.2,no,9.0,19.9,20.5
14,1012.3,32.0,27.9,23.6,19.6,61.4,25.4,no,9.583333333333334,39.6,18.4
15,1011.0,33.0,28.4,24.0,19.7,60.4,32.5,no,9.720833333333333,41.3,20.5
16,1010.1,33.0,28.4,23.8,20.1,61.8,37.3,no,9.345833333333333,43.5,16.6
17,1010.5,33.0,29.1,25.0,21.0,62.9,43.3,no,8.208333333333334,29.3,13.0
18,1010.8,33.0,29.1,25.1,20.3,59.7,43.2,yes,6.8125,50.8,11.2
19,1010.8,32.0,28.8,26.4,21.5,64.8,42.5,yes,4.520833333333333,4.1,14.8
20,1009.9,32.0,28.5,25.0,21.8,68.5,43.3,yes,8.379166666666666,79.7,20.5
21,1010.3,33.0,28.3,24.0,20.2,62.2,24.8,no,9.704166666666667,10.8,11.2
22,1010.3,33.0,28.4,21.0,21.0,66.0,29.4,no,9.241666666666667,22.2,13.0
23,1010.4,33.0,28.6,25.0,21.8,68.5,38.3,yes,8.729166666666666,134.9,16.6
24,1010.9,33.0,28.9,24.9,21.3,65.7,40.6,no,8.7875,134.4,14.8
25,1010.2,33.0,28.3,24.0,21.4,68.3,20.8,no,9.845833333333333,159.6,13.0
26,1010.3,32.0,28.2,24.0,21.9,70.0,19.2,no,8.950000000000001,124.4,13.0
27,1010.6,31.0,27.4,24.0,21.5,71.9,43.3,yes,7.533333333333334,97.8,14.8
28,1011.3,32.0,27.4,23.0,17.4,55.5,37.9,no,9.954166666666667,37.7,16.6
29,1011.0,33.0,27.9,22.5,18.8,58.9,26.6,no,10.049999999999999,24.5,14.8
30,1011.7,34.0,29.1,24.4,20.9,63.0,27.4,no,9.291666666666666,7.0,13.0
31,1012.7,34.0,29.0,25.0,20.9,63.2,43.8,yes,8.791666666666666,39.7,24.1
1,1014.2,33.0,29.1,24.0,17.6,50.8,30.2,no,9.883333333333333,39.9,24.1
2,1014.5,34.0,29.1,24.0,19.5,57.7,28.3,no,9.375,48.1,18.4
3,1013.3,33.0,28.6,25.0,20.0,60.4,32.9,no,9.758333333333333,56.3,85.3
4,1011.6,32.0,27.9,24.0,18.5,57.0,39.5,no,9.7875,42.4,25.9
5,1011.5,33.0,28.0,24.0,17.5,54.0,32.6,no,10.262500000000001,47.1,25.9
6,1011.5,33.0,27.9,22.6,18.1,56.4,23.0,no,10.275,12.9,16.6
7,1010.5,33.0,28.3,24.0,19.1,58.5,30.8,no,9.366666666666667,338.6,9.4
8,1010.1,33.0,29.8,26.0,22.0,63.8,50.0,yes,8.329166666666667,356.2,13.0
9,1009.3,35.0,29.8,24.9,20.0,57.5,30.7,no,9.908333333333333,27.7,13.0
10,1008.7,35.0,30.2,26.0,21.3,60.3,28.0,no,9.716666666666667,201.2,14.8
11,1009.0,33.0,28.1,25.0,22.5,72.2,41.0,yes,6.383333333333333,167.1,14.8
12,1008.5,32.0,27.9,24.0,22.2,72.7,48.1,yes,6.804166666666667,147.6,14.8
13,1009.0,34.0,28.5,24.0,19.2,61.6,29.9,yes,8.995833333333334,65.1,22.3
14,1010.4,33.0,28.2,24.0,19.1,60.3,24.5,no,10.383333333333333,25.3,14.8
15,1010.6,32.0,27.4,23.0,20.0,65.9,22.5,no,10.195833333333333,165.2,11.2
16,1010.8,33.0,28.1,23.0,20.0,63.4,39.5,no,10.137500000000001,149.5,13.0
17,1011.2,34.0,28.8,24.0,21.3,65.9,30.3,no,9.987499999999999,4.4,13.0
18,1011.0,33.0,28.6,24.8,21.9,68.6,25.3,no,9.241666666666667,139.3,9.4
19,1011.5,32.0,28.2,24.0,21.0,66.5,20.3,no,8.729166666666666,53.1,11.2
20,1012.3,33.0,28.2,24.0,20.3,63.9,32.6,no,9.954166666666667,29.1,13.0
21,1013.5,34.0,29.5,24.6,20.8,60.0,27.5,no,10.345833333333333,337.1,13.0
22,1012.6,34.0,29.1,25.0,21.1,64.0,18.5,no,10.391666666666667,188.8,13.0
23,1011.5,34.0,29.1,24.4,21.2,64.2,13.5,no,10.299999999999999,168.3,13.0
24,1011.2,34.0,28.7,24.0,19.3,59.0,26.9,no,10.733333333333334,169.3,16.6
25,1009.8,34.1,28.5,24.0,21.0,66.0,32.8,no,8.954166666666667,169.0,18.4
26,1009.1,34.0,28.3,24.0,21.9,70.5,29.9,no,8.820833333333333,159.3,16.6
27,1009.1,33.0,27.8,24.0,21.7,71.4,31.1,no,9.683333333333334,155.2,24.1
28,1009.8,33.0,27.5,23.0,21.0,70.2,36.6,no,10.045833333333333,169.6,124.2
29,1011.0,33.0,27.8,23.0,21.1,69.0,33.7,no,9.266666666666667,148.9,13.0
30,1011.0,32.0,28.3,24.0,21.0,65.8,35.0,yes,8.995833333333334,116.9,13.0
31,1012.0,28.0,25.0,23.0,19.4,71.3,48.3,yes,5.516666666666667,38.9,18.4
1,1012.1,32.0,26.5,22.0,19.1,65.8,42.3,no,9.4625,75.7,38.9
2,1013.5,33.0,26.8,21.1,18.0,62.0,27.0,no,10.6,77.6,16.6
3,1012.5,33.0,27.3,22.0,17.5,59.4,25.1,no,11.020833333333334,140.1,14.8
4,1011.4,34.0,28.0,23.0,18.3,58.3,22.2,no,10.7125,173.2,14.8
5,1011.1,33.0,27.9,22.8,19.4,62.2,27.8,no,11.070833333333333,157.2,14.8
6,1011.9,33.0,27.3,22.8,18.4,60.7,27.9,no,11.320833333333333,166.3,14.8
7,1012.0,34.0,28.2,23.0,17.8,56.3,25.5,no,11.345833333333333,142.8,11.2
8,1012.5,33.0,28.5,23.0,18.5,56.7,19.8,no,10.9625,144.3,13.0
9,1012.3,33.0,29.1,25.0,17.2,49.2,38.5,no,7.933333333333334,43.0,27.7
10,1012.6,32.0,28.6,25.0,17.3,50.9,46.1,yes,3.829166666666667,47.9,20.5
11,1012.8,35.0,29.2,24.6,19.2,56.0,33.8,no,9.291666666666666,58.8,16.6
12,1012.2,35.0,29.7,25.0,21.4,62.6,30.8,no,9.825000000000001,164.3,18.4
13,1011.3,35.0,28.9,25.0,21.6,66.2,34.0,no,10.525,167.1,22.3
14,1009.5,35.0,29.2,25.0,21.9,66.6,34.2,no,10.154166666666667,158.5,18.4
15,1010.2,35.0,29.5,25.0,21.8,65.0,20.3,no,9.920833333333333,161.4,22.3
16,1011.2,36.0,29.8,25.0,22.1,66.1,27.0,no,10.854166666666666,155.0,14.8
17,1012.2,33.0,29.6,27.0,22.3,66.0,43.2,yes,7.6000000000000005,134.1,16.6
18,1012.7,33.0,29.2,25.0,19.0,56.5,34.0,yes,10.625,68.1,20.5
19,1013.3,35.0,29.1,24.0,16.5,48.7,12.0,no,11.625,34.3,20.5
20,1013.0,34.0,28.9,24.0,17.1,51.2,21.1,no,11.7125,46.2,22.3
21,1014.2,34.0,29.4,24.0,17.3,49.1,30.8,no,10.924999999999999,53.0,27.7
22,1014.7,35.0,29.4,24.0,15.6,44.7,30.8,no,11.575000000000001,58.5,25.9
23,1014.1,35.0,29.2,24.0,14.9,42.9,28.0,no,11.4375,49.2,27.7
24,1012.1,34.0,28.8,24.0,15.3,45.9,27.0,no,11.979166666666666,63.2,18.4
25,1010.5,35.0,29.2,24.0,16.8,50.3,26.9,no,11.879166666666668,170.9,14.8
26,1010.7,35.0,30.0,23.6,20.1,57.2,26.8,no,10.966666666666667,172.9,14.8
27,1010.0,35.0,29.7,25.0,20.3,58.9,32.7,no,10.566666666666666,155.2,18.4
28,1009.6,34.0,29.3,25.0,19.1,56.8,32.8,no,10.533333333333333,185.4,16.6
29,1009.0,35.0,29.8,25.0,19.3,55.2,28.9,no,11.5625,161.9,18.4
1,1009.3,36.0,30.4,25.0,20.9,58.8,27.1,no,11.283333333333333,173.1,16.6
2,1009.3,35.0,30.1,26.0,21.9,63.0,34.4,no,9.854166666666666,173.0,20.5
3,1009.5,35.0,30.0,26.0,21.3,61.4,32.2,no,10.383333333333333,172.1,20.5
4,1009.6,35.0,29.5,25.0,21.7,64.3,38.2,no,8.887500000000001,168.5,22.3
5,1010.2,34.0,29.3,25.0,21.7,64.9,35.8,yes,10.579166666666667,163.4,20.5
6,1011.6,33.0,29.1,25.0,21.6,65.1,33.0,no,9.6875,162.2,20.5
7,1010.8,36.0,30.5,26.0,21.5,60.5,28.0,no,10.904166666666667,160.6,18.4
8,1008.2,37.0,30.8,26.0,23.8,68.5,35.8,no,11.404166666666667,165.6,16.6
9,1006.5,39.0,31.8,28.0,23.5,64.1,42.2,yes,10.604166666666666,174.0,25.9
10,1006.6,39.0,32.0,26.0,23.4,63.9,34.8,no,11.258333333333333,165.5,20.5
11,1009.3,35.0,30.6,26.0,23.5,68.0,35.7,yes,7.483333333333333,146.5,20.5
12,1010.8,36.0,30.8,25.0,21.7,60.7,27.1,no,10.924999999999999,155.6,18.4
13,1011.3,37.0,31.3,26.0,22.3,61.5,31.7,no,10.854166666666666,161.5,18.4
14,1010.0,37.0,31.2,27.0,22.3,61.0,31.3,no,11.779166666666667,150.6,22.3
15,1010.5,36.0,30.2,25.0,21.1,60.4,35.0,no,12.154166666666667,152.8,22.3
16,1010.7,36.0,30.9,27.0,21.2,57.8,39.2,no,11.424999999999999,158.0,20.5
17,1011.2,36.0,30.6,26.0,21.0,58.0,33.8,no,10.954166666666666,163.4,18.4
18,1009.9,36.0,30.3,26.0,20.3,57.0,34.5,no,11.191666666666668,169.6,16.6
19,1009.8,36.0,30.6,26.0,20.8,58.1,37.7,yes,10.366666666666667,163.8,18.4
20,1010.4,35.0,30.3,26.0,21.0,59.5,43.3,no,10.441666666666666,156.2,20.5
21,1010.8,35.0,30.1,25.0,19.9,56.7,30.8,no,12.116666666666667,161.8,16.6
22,1009.8,36.0,30.6,26.0,20.9,58.5,33.6,no,11.541666666666666,157.3,18.4
23,1009.0,36.0,30.8,26.0,21.3,59.0,38.5,no,11.170833333333334,157.9,16.6
24,1008.6,36.0,30.4,26.0,21.7,61.3,35.9,no,11.5875,151.6,18.4
25,1007.6,36.0,30.6,25.0,21.9,61.8,35.6,no,11.608333333333334,159.0,16.6
26,1008.6,37.0,31.2,26.0,21.2,57.7,27.0,no,12.020833333333334,159.2,18.4
27,1009.1,37.0,31.4,27.0,22.1,59.7,31.7,no,11.345833333333333,161.2,16.6
28,1007.9,37.0,31.5,27.0,22.6,60.8,31.9,yes,11.637500000000001,153.7,18.4
29,1007.4,36.0,31.3,27.0,22.7,61.8,33.7,no,10.754166666666668,159.8,14.8
30,1008.0,38.0,31.8,27.0,21.8,57.7,32.1,no,11.704166666666666,167.4,16.6
31,1008.0,38.0,32.5,27.0,22.4,57.8,27.0,no,11.379166666666668,163.3,20.5
1,1008.0,37.0,31.5,28.0,23.2,63.0,38.4,no,11.325000000000001,159.1,16.6
2,1009.0,37.0,32.1,28.0,22.5,59.1,35.2,yes,11.941666666666668,153.2,16.6
3,1009.5,38.0,31.8,27.0,21.8,57.7,34.7,no,11.991666666666667,159.0,18.4
4,1009.4,37.0,31.8,27.0,21.7,56.7,36.4,yes,11.229166666666666,161.2,22.3
5,1010.1,37.0,32.0,27.0,20.8,53.9,34.8,no,10.645833333333334,158.0,18.4
6,1009.3,37.0,31.9,27.0,21.6,56.7,32.8,no,11.595833333333333,167.7,20.5
7,1008.9,38.0,31.5,28.0,22.4,60.0,51.0,yes,10.987499999999999,168.9,18.4
8,1009.4,36.0,31.4,28.0,21.9,58.5,50.5,yes,10.979166666666666,165.6,16.6
9,1010.4,37.0,29.6,25.6,22.5,68.3,51.5,yes,9.970833333333333,129.1,24.1
10,1011.1,35.0,30.0,24.0,23.5,70.0,46.2,yes,9.620833333333334,139.7,13.0
11,1010.5,37.0,31.7,27.8,23.5,63.3,44.1,yes,10.0625,160.1,16.6
12,1009.0,36.0,31.6,28.0,23.3,62.7,44.3,yes,10.654166666666667,147.8,16.6
13,1010.5,30.0,26.9,23.0,23.2,81.1,56.0,yes,6.529166666666666,158.4,14.8
14,1010.6,35.0,29.5,26.0,22.8,69.2,51.2,yes,10.070833333333333,89.1,16.6
15,1010.3,34.0,29.3,26.0,23.3,71.1,52.0,yes,6.991666666666667,151.8,16.6
16,1009.3,35.0,30.1,27.0,23.3,68.2,51.6,yes,8.237499999999999,161.7,18.4
17,1009.6,36.0,29.9,27.0,23.8,71.2,46.8,yes,8.833333333333334,160.2,18.4
18,1010.2,36.0,31.4,27.0,23.0,62.6,46.5,yes,11.737499999999999,138.3,13.0
19,1009.2,36.0,31.5,27.0,23.5,64.3,50.0,no,11.025,160.4,63.0
20,1009.0,37.0,31.9,28.0,23.7,63.4,50.8,no,11.329166666666666,148.1,14.8
21,1008.3,37.0,31.9,27.0,23.5,63.0,38.9,no,11.691666666666668,154.9,14.8
22,1008.0,36.0,32.3,28.0,23.3,60.8,41.4,yes,10.783333333333333,156.3,16.6
23,1008.3,36.0,32.1,28.0,24.5,65.5,43.2,yes,10.908333333333333,151.1,18.4
24,1008.9,34.0,30.5,28.0,24.5,70.8,50.7,yes,8.950000000000001,130.8,14.8
25,1008.8,35.0,31.3,24.0,22.3,60.8,45.0,yes,10.862499999999999,8.3,18.4
26,1009.5,36.0,30.1,25.0,23.0,68.3,49.4,yes,10.8375,108.3,22.3
27,1010.0,35.0,30.5,26.0,22.3,63.1,40.1,yes,10.950000000000001,41.7,16.6
28,1009.5,34.0,30.7,27.0,23.2,65.2,46.0,no,11.904166666666667,80.7,14.8
29,1008.9,35.0,31.0,27.0,23.4,65.2,47.8,yes,10.879166666666668,162.9,16.6
30,1009.0,36.0,31.6,27.0,23.4,63.1,41.4,yes,11.783333333333333,137.9,16.6
1,1007.8,36.0,31.6,27.0,23.0,61.5,41.4,no,11.845833333333333,178.5,16.6
2,1007.3,36.0,31.4,27.0,23.6,64.6,43.8,no,11.641666666666666,160.1,14.8
3,1007.0,37.0,32.0,28.0,24.0,63.9,43.3,yes,11.25,160.9,18.4
4,1007.6,37.0,31.8,28.0,24.5,66.5,35.0,yes,10.720833333333333,174.9,18.4
5,1006.8,37.0,31.9,27.0,23.9,64.1,46.0,yes,10.975,170.7,20.5
6,1006.7,36.0,31.3,28.0,25.1,70.6,50.2,yes,10.454166666666667,184.3,27.7
7,1006.1,38.0,31.9,28.0,25.0,68.3,46.7,yes,11.004166666666668,189.5,18.4
8,1006.3,37.0,32.6,28.0,24.2,63.3,42.5,no,11.491666666666667,167.0,18.4
9,1007.0,39.0,33.2,28.0,24.6,62.6,44.3,no,11.6625,159.3,14.8
10,1006.9,37.0,32.7,27.8,25.0,65.5,45.7,no,11.366666666666667,163.1,14.8
11,1007.6,37.0,32.5,29.0,23.7,61.8,50.0,yes,10.320833333333333,170.0,20.5
12,1007.6,38.0,32.3,27.0,23.3,60.7,41.2,yes,11.012500000000001,78.7,11.2
13,1007.4,36.0,30.9,25.0,24.5,70.5,50.1,yes,10.0,158.4,27.7
14,1007.1,37.0,32.0,28.0,24.1,64.2,50.5,yes,11.095833333333333,140.3,13.0
15,1004.9,38.0,32.0,29.0,24.5,65.8,50.0,yes,10.375,163.1,16.6
16,1004.6,37.0,32.4,29.0,24.5,64.6,46.7,yes,10.450000000000001,169.6,14.8
17,1004.6,37.0,31.2,29.0,24.5,68.5,50.5,yes,7.416666666666667,189.4,31.7
18,1004.3,38.0,32.0,28.0,24.4,67.0,48.7,yes,10.920833333333334,167.3,27.7
19,1004.7,38.0,31.0,25.0,25.1,73.2,47.8,yes,11.804166666666667,179.0,135.0
20,1005.7,37.0,30.5,28.0,24.5,72.0,50.2,yes,10.020833333333334,207.1,27.7
21,1006.1,37.0,32.0,28.0,24.7,67.2,52.1,yes,11.079166666666666,220.2,16.6
22,1005.5,39.0,32.5,28.0,24.0,62.5,46.8,yes,11.9625,218.9,31.7
23,1006.7,35.0,30.9,29.0,24.9,71.2,50.5,yes,8.75,200.6,37.1
24,1008.2,36.0,30.3,27.0,25.0,75.1,50.0,yes,8.883333333333333,182.7,20.5
25,1009.4,35.0,30.5,28.0,25.0,73.6,48.3,yes,8.529166666666667,197.9,22.3
26,1009.2,37.0,31.2,28.0,24.7,70.1,47.6,yes,11.512500000000001,192.1,27.7
27,1008.7,37.0,30.9,27.0,24.5,70.1,45.4,yes,11.016666666666666,179.9,29.5
28,1008.1,37.0,31.8,28.1,24.6,67.1,45.2,yes,9.579166666666667,177.2,25.9
29,1008.9,33.0,30.0,28.0,24.6,73.5,45.5,yes,8.345833333333333,205.0,20.5
30,1009.4,35.0,30.4,27.0,24.0,70.2,52.2,yes,10.970833333333333,179.6,18.4
31,1010.0,36.0,29.6,25.0,24.4,74.7,50.2,yes,10.395833333333334,182.9,18.4
1,1009.2,37.0,30.6,27.0,23.7,68.8,52.0,yes,11.066666666666668,192.4,11.2
2,1008.9,34.0,29.0,25.0,24.1,76.6,50.8,yes,9.3375,190.3,27.7
3,1007.6,36.0,30.1,27.8,23.6,69.8,47.7,yes,11.091666666666667,197.7,27.7
